time,rain_fall,temp,humidity,wind_direction,wind_speed,rain_now,rain_next_hour
1/19/2017 1:00,0,20.9,68.0,NNW,1,No,No
1/19/2017 2:00,0,20.8,72.0,NA,NA,No,No
1/19/2017 3:00,0,20.6,75.0,NA,NA,No,No
1/19/2017 4:00,0,20.7,75.0,NA,NA,No,No
1/19/2017 5:00,0,20.5,76.0,NA,NA,No,No
1/19/2017 6:00,0,20.4,77.0,NA,NA,No,No
1/19/2017 7:00,0,22.2,73.0,NW,2,No,No
1/19/2017 8:00,0,24.7,77.0,NA,NA,No,No
1/19/2017 9:00,0,25.9,70.0,NA,NA,No,No
1/19/2017 10:00,0,26.9,68.0,NA,NA,No,No
1/19/2017 11:00,0,26.8,68.0,NA,NA,No,No
1/19/2017 12:00,0,26.6,69.0,NA,NA,No,No
1/19/2017 13:00,0,26.6,58.0,N,2,No,No
1/19/2017 14:00,0,26,55.0,NA,NA,No,No
1/19/2017 15:00,0,25.4,59.0,NA,NA,No,No
1/19/2017 16:00,0,24.9,63.0,NA,NA,No,No
1/19/2017 17:00,0,24.4,67.0,NA,NA,No,No
1/19/2017 18:00,0,24,67.0,NA,NA,No,No
1/19/2017 19:00,0,23.9,68.0,Unknown,0,No,No
1/19/2017 20:00,0,23.8,67.0,NA,NA,No,No
1/19/2017 21:00,0,23.8,66.0,NA,NA,No,No
1/19/2017 22:00,0,23.6,64.0,NA,NA,No,No
1/19/2017 23:00,0,23.4,64.0,NA,NA,No,No
1/20/2017 0:00,0,23.2,64.0,NA,NA,No,No
1/20/2017 1:00,0,23.1,63.0,Unknown,0,No,No
1/20/2017 2:00,0,22.8,64.0,NA,NA,No,No
1/20/2017 3:00,0,22.5,64.0,NA,NA,No,No
1/20/2017 4:00,0,22.3,67.0,NA,NA,No,No
1/20/2017 5:00,0,22.3,69.0,NA,NA,No,No
1/20/2017 6:00,0,22.2,70.0,NA,NA,No,No
1/20/2017 7:00,0,23.2,73.0,WNW,1,No,No
1/20/2017 8:00,0,25,76.0,NA,NA,No,No
1/20/2017 9:00,0,25.6,79.0,NA,NA,No,No
1/20/2017 10:00,0,26.2,80.0,NA,NA,No,No
1/20/2017 11:00,0,27.3,70.0,NA,NA,No,No
1/20/2017 12:00,0,26.6,69.0,NA,NA,No,No
1/20/2017 13:00,0,26.4,69.0,NNE,2,No,No
1/20/2017 14:00,0,26.5,68.0,NA,NA,No,No
1/20/2017 15:00,0,25.9,69.0,NA,NA,No,No
1/20/2017 16:00,0,25.3,69.0,NA,NA,No,No
1/20/2017 17:00,0,24.8,70.0,NA,NA,No,No
1/20/2017 18:00,0,24.2,69.0,NA,NA,No,Yes
1/20/2017 19:00,1.2,23.4,69.0,ESE,2,Yes,No
1/20/2017 20:00,0,23.2,70.0,NA,NA,No,No
1/20/2017 21:00,0,23.1,73.0,NA,NA,No,No
1/20/2017 22:00,0,22.9,74.0,NA,NA,No,No
1/20/2017 23:00,0,23,76.0,NA,NA,No,No
1/21/2017 0:00,0,23,81.0,NA,NA,No,No
1/21/2017 1:00,0,23,84.0,N,1,No,No
1/21/2017 2:00,0,22.9,87.0,NA,NA,No,No
1/21/2017 3:00,0,22.9,88.0,NA,NA,No,No
1/21/2017 4:00,0,22.9,90.0,NA,NA,No,No
1/21/2017 5:00,0,22.8,92.0,NA,NA,No,No
1/21/2017 6:00,0,22.9,91.0,NA,NA,No,No
1/21/2017 7:00,0,23.1,87.0,NW,1,No,Yes
1/21/2017 8:00,2.5,23,89.0,NA,NA,Yes,Yes
1/21/2017 9:00,0.1,23.7,94.0,NA,NA,Yes,No
1/21/2017 10:00,0,24.6,98.0,NA,NA,No,No
1/21/2017 11:00,0,24.9,94.0,NA,NA,No,Yes
1/21/2017 12:00,0.7,24.9,89.0,NA,NA,Yes,No
1/21/2017 13:00,0,25.1,83.0,NNE,1,No,No
1/21/2017 14:00,0,24.9,79.0,NA,NA,No,No
1/21/2017 15:00,0,24.8,79.0,NA,NA,No,No
1/21/2017 16:00,0,24.3,81.0,NA,NA,No,No
1/21/2017 17:00,0,23.8,82.0,NA,NA,No,No
1/21/2017 18:00,0,23.4,83.0,NA,NA,No,No
1/21/2017 19:00,0,23.2,83.0,Unknown,0,No,No
1/21/2017 20:00,0,22.8,83.0,NA,NA,No,No
1/21/2017 21:00,0,22.5,83.0,NA,NA,No,No
1/21/2017 22:00,0,22.1,83.0,NA,NA,No,Yes
1/21/2017 23:00,0.6,22.1,83.0,NA,NA,Yes,Yes
1/22/2017 0:00,0.4,21.8,83.0,NA,NA,Yes,Yes
1/22/2017 1:00,4.6,21.2,82.0,N,1,Yes,No
1/22/2017 2:00,0,21,82.0,NA,NA,No,No
1/22/2017 3:00,0,21,83.0,NA,NA,No,No
1/22/2017 4:00,0,21.4,83.0,NA,NA,No,No
1/22/2017 5:00,0,22,83.0,NA,NA,No,No
1/22/2017 6:00,0,22.1,84.0,NA,NA,No,No
1/22/2017 7:00,0,23,82.0,Unknown,0,No,No
1/22/2017 8:00,0,23.7,82.0,NA,NA,No,No
1/22/2017 9:00,0,24.6,80.0,NA,NA,No,No
1/22/2017 10:00,0,24.7,79.0,NA,NA,No,No
1/22/2017 11:00,0,25,81.0,NA,NA,No,No
1/22/2017 12:00,0,25,85.0,NA,NA,No,No
1/22/2017 13:00,0,24.8,85.0,NE,3,No,Yes
1/22/2017 14:00,0.7,23.7,87.0,NA,NA,Yes,No
1/22/2017 15:00,0,23.9,87.0,NA,NA,No,No
1/22/2017 16:00,0,23.5,88.0,NA,NA,No,Yes
1/22/2017 17:00,1.5,22.7,89.0,NA,NA,Yes,No
1/22/2017 18:00,0,22.1,92.0,NA,NA,No,No
1/22/2017 19:00,0,22.3,92.0,N,1,No,No
1/22/2017 20:00,0,22.4,91.0,NA,NA,No,No
1/22/2017 21:00,0,22.1,90.0,NA,NA,No,No
1/22/2017 22:00,0,21.7,92.0,NA,NA,No,No
1/22/2017 23:00,0,21,93.0,NA,NA,No,No
1/23/2017 0:00,0,20.5,93.0,NA,NA,No,No
1/23/2017 1:00,0,20.7,93.0,WNW,1,No,Yes
1/23/2017 2:00,0.1,20.9,94.0,NA,NA,Yes,Yes
1/23/2017 3:00,0.2,20.7,94.0,NA,NA,Yes,Yes
1/23/2017 4:00,0.8,20.6,95.0,NA,NA,Yes,Yes
1/23/2017 5:00,4,20.5,96.0,NA,NA,Yes,Yes
1/23/2017 6:00,0.4,20.4,98.0,NA,NA,Yes,No
1/23/2017 7:00,0,20.6,98.0,Unknown,0,No,No
1/23/2017 8:00,0,21,95.0,NA,NA,No,Yes
1/23/2017 9:00,1.6,21.5,92.0,NA,NA,Yes,No
1/23/2017 10:00,0,22.4,87.0,NA,NA,No,No
1/23/2017 11:00,0,24,79.0,NA,NA,No,No
1/23/2017 12:00,0,24.2,79.0,NA,NA,No,No
1/23/2017 13:00,0,24.1,82.0,N,1,No,No
1/23/2017 14:00,0,24,82.0,NA,NA,No,No
1/23/2017 15:00,0,23.8,86.0,NA,NA,No,Yes
1/23/2017 16:00,1.2,23.2,88.0,NA,NA,Yes,Yes
1/23/2017 17:00,0.6,21.8,90.0,NA,NA,Yes,No
1/23/2017 18:00,0,21.5,91.0,NA,NA,No,Yes
1/23/2017 19:00,1.2,21.3,92.0,NW,1,Yes,Yes
1/23/2017 20:00,1.2,21,93.0,NA,NA,Yes,Yes
1/23/2017 21:00,1.4,21,95.0,NA,NA,Yes,No
1/23/2017 22:00,0,21.1,97.0,NA,NA,No,Yes
1/23/2017 23:00,2.6,20.7,97.0,NA,NA,Yes,Yes
1/24/2017 0:00,0.4,20.5,96.0,NA,NA,Yes,Yes
1/24/2017 1:00,0.5,20.3,96.0,NW,2,Yes,Yes
1/24/2017 2:00,0.2,20.1,96.0,NA,NA,Yes,Yes
1/24/2017 3:00,1.1,20,96.0,NA,NA,Yes,Yes
1/24/2017 4:00,1.2,19.9,96.0,NA,NA,Yes,Yes
1/24/2017 5:00,0.4,20,96.0,NA,NA,Yes,Yes
1/24/2017 6:00,0.9,20.2,96.0,NA,NA,Yes,Yes
1/24/2017 7:00,1.2,20.5,93.0,NW,2,Yes,Yes
1/24/2017 8:00,1,21,93.0,NA,NA,Yes,Yes
1/24/2017 9:00,1.1,21.2,90.0,NA,NA,Yes,No
1/24/2017 10:00,0,21.7,90.0,NA,NA,No,Yes
1/24/2017 11:00,0.1,21.9,90.0,NA,NA,Yes,Yes
1/24/2017 12:00,0.1,22.3,87.0,NA,NA,Yes,Yes
1/24/2017 13:00,0.1,22.6,77.0,WNW,1,Yes,No
1/24/2017 14:00,0,22.9,79.0,NA,NA,No,Yes
1/24/2017 15:00,0.4,22.2,82.0,NA,NA,Yes,Yes
1/24/2017 16:00,0.6,21.8,84.0,NA,NA,Yes,Yes
1/24/2017 17:00,1.6,21.3,86.0,NA,NA,Yes,Yes
1/24/2017 18:00,2.8,21.1,89.0,NA,NA,Yes,Yes
1/24/2017 19:00,1.3,21.1,91.0,NNW,2,Yes,Yes
1/24/2017 20:00,1,21.1,90.0,NA,NA,Yes,Yes
1/24/2017 21:00,0.4,21.2,91.0,NA,NA,Yes,Yes
1/24/2017 22:00,0.1,21.2,91.0,NA,NA,Yes,Yes
1/24/2017 23:00,0.5,21.3,90.0,NA,NA,Yes,Yes
1/25/2017 0:00,0.7,21.2,91.0,NA,NA,Yes,Yes
1/25/2017 1:00,0.8,21.1,92.0,NNE,1,Yes,Yes
1/25/2017 2:00,1.8,21.1,92.0,NA,NA,Yes,Yes
1/25/2017 3:00,1.4,21,92.0,NA,NA,Yes,Yes
1/25/2017 4:00,2,20.8,91.0,NA,NA,Yes,Yes
1/25/2017 5:00,1,20.9,91.0,NA,NA,Yes,Yes
1/25/2017 6:00,0.3,20.9,92.0,NA,NA,Yes,Yes
1/25/2017 7:00,1.2,21.3,89.0,NW,1,Yes,Yes
1/25/2017 8:00,4,21.5,86.0,NA,NA,Yes,Yes
1/25/2017 9:00,2.1,21.7,81.0,NA,NA,Yes,Yes
1/25/2017 10:00,0.8,22.4,80.0,NA,NA,Yes,Yes
1/25/2017 11:00,8.5,22.5,71.0,NA,NA,Yes,Yes
1/25/2017 12:00,7.3,22.7,70.0,NA,NA,Yes,Yes
1/25/2017 13:00,4,22.9,69.0,N,1,Yes,Yes
1/25/2017 14:00,5.9,23,72.0,NA,NA,Yes,Yes
1/25/2017 15:00,1,23.3,76.0,NA,NA,Yes,Yes
1/25/2017 16:00,8.3,22.5,79.0,NA,NA,Yes,Yes
1/25/2017 17:00,0.3,23.1,84.0,NA,NA,Yes,Yes
1/25/2017 18:00,0.2,23.3,94.0,NA,NA,Yes,No
1/25/2017 19:00,0,23.3,97.0,NNE,1,No,No
1/25/2017 20:00,0,23.3,98.0,NA,NA,No,Yes
1/25/2017 21:00,0.8,23.4,97.0,NA,NA,Yes,Yes
1/25/2017 22:00,1.3,23.2,97.0,NA,NA,Yes,Yes
1/25/2017 23:00,0.3,23,97.0,NA,NA,Yes,Yes
1/26/2017 0:00,0.1,22.9,97.0,NA,NA,Yes,Yes
1/26/2017 1:00,0.2,22.6,97.0,NNE,1,Yes,No
1/26/2017 2:00,0,22.7,97.0,NA,NA,No,No
1/26/2017 3:00,0,22.7,97.0,NA,NA,No,Yes
1/26/2017 4:00,0.2,22.6,97.0,NA,NA,Yes,No
1/26/2017 5:00,0,22.4,97.0,NA,NA,No,Yes
1/26/2017 6:00,0.2,22.2,98.0,NA,NA,Yes,No
1/26/2017 7:00,0,23.3,97.0,NNE,1,No,No
1/26/2017 8:00,0,24.8,97.0,NA,NA,No,No
1/26/2017 9:00,0,25.7,97.0,NA,NA,No,No
1/26/2017 10:00,0,24.9,97.0,NA,NA,No,Yes
1/26/2017 11:00,0.9,24.2,97.0,NA,NA,Yes,No
1/26/2017 12:00,0,25.3,96.0,NA,NA,No,No
1/26/2017 13:00,0,24.9,96.0,NE,2,No,No
1/26/2017 14:00,0,24.9,96.0,NA,NA,No,No
1/26/2017 15:00,0,24.1,96.0,NA,NA,No,No
1/26/2017 16:00,0,23.8,96.0,NA,NA,No,No
1/26/2017 17:00,0,22.9,96.0,NA,NA,No,No
1/26/2017 18:00,0,22.5,96.0,NA,NA,No,No
1/26/2017 19:00,0,21.8,96.0,NNW,1,No,No
1/26/2017 20:00,0,21.8,96.0,NA,NA,No,No
1/26/2017 21:00,0,21.5,95.0,NA,NA,No,No
1/26/2017 22:00,0,21,95.0,NA,NA,No,No
1/26/2017 23:00,0,20.8,95.0,NA,NA,No,Yes
1/27/2017 0:00,0.4,20.6,95.0,NA,NA,Yes,Yes
1/27/2017 1:00,0.1,20.3,95.0,NNW,1,Yes,No
1/27/2017 2:00,0,20,95.0,NA,NA,No,No
1/27/2017 3:00,0,19.7,96.0,NA,NA,No,No
1/27/2017 4:00,0,19.7,96.0,NA,NA,No,No
1/27/2017 5:00,0,19.6,96.0,NA,NA,No,No
1/27/2017 6:00,0,19.6,96.0,NA,NA,No,No
1/27/2017 7:00,0,21.1,96.0,NW,1,No,No
1/27/2017 8:00,0,22.7,96.0,NA,NA,No,No
1/27/2017 9:00,0,24.4,91.0,NA,NA,No,No
1/27/2017 10:00,0,24.6,88.0,NA,NA,No,No
1/27/2017 11:00,0,25.6,86.0,NA,NA,No,No
1/27/2017 12:00,0,26,85.0,NA,NA,No,No
1/27/2017 13:00,0,25.6,90.0,ENE,2,No,No
1/27/2017 14:00,0,25.4,89.0,NA,NA,No,No
1/27/2017 15:00,0,24.8,90.0,NA,NA,No,No
1/27/2017 16:00,0,23.7,89.0,NA,NA,No,No
1/27/2017 17:00,0,22.8,89.0,NA,NA,No,No
1/27/2017 18:00,0,21.8,92.0,NA,NA,No,No
1/27/2017 19:00,0,20.8,94.0,Unknown,0,No,No
1/27/2017 20:00,0,20.5,95.0,NA,NA,No,No
1/27/2017 21:00,0,20.2,95.0,NA,NA,No,No
1/27/2017 22:00,0,19.7,94.0,NA,NA,No,No
1/27/2017 23:00,0,19.7,94.0,NA,NA,No,No
1/28/2017 0:00,0,19.6,95.0,NA,NA,No,No
1/28/2017 1:00,0,19.3,95.0,NW,1,No,No
1/28/2017 2:00,0,19,95.0,NA,NA,No,No
1/28/2017 3:00,0,18.8,96.0,NA,NA,No,No
1/28/2017 4:00,0,18.8,96.0,NA,NA,No,No
1/28/2017 5:00,0,18.6,97.0,NA,NA,No,No
1/28/2017 6:00,0,18.4,97.0,NA,NA,No,No
1/28/2017 7:00,0,19.6,96.0,Unknown,0,No,No
1/28/2017 8:00,0,22.2,94.0,NA,NA,No,No
1/28/2017 9:00,0,24.2,95.0,NA,NA,No,No
1/28/2017 10:00,0,24.7,92.0,NA,NA,No,No
1/28/2017 11:00,0,25.4,90.0,NA,NA,No,No
1/28/2017 12:00,0,25.8,89.0,NA,NA,No,No
1/28/2017 13:00,0,24.9,92.0,NNE,2,No,No
1/28/2017 14:00,0,25.3,91.0,NA,NA,No,No
1/28/2017 15:00,0,24.9,89.0,NA,NA,No,No
1/28/2017 16:00,0,23.5,88.0,NA,NA,No,No
1/28/2017 17:00,0,22.5,87.0,NA,NA,No,No
1/28/2017 18:00,0,21.4,87.0,NA,NA,No,No
1/28/2017 19:00,0,20.6,87.0,Unknown,0,No,No
1/28/2017 20:00,0,19.7,89.0,NA,NA,No,No
1/28/2017 21:00,0,19.4,92.0,NA,NA,No,No
1/28/2017 22:00,0,19,94.0,NA,NA,No,No
1/28/2017 23:00,0,18.8,94.0,NA,NA,No,No
1/29/2017 0:00,0,18.4,93.0,NA,NA,No,No
1/29/2017 1:00,0,18.1,93.0,Unknown,0,No,No
1/29/2017 2:00,0,17.9,94.0,NA,NA,No,No
1/29/2017 3:00,0,17.6,96.0,NA,NA,No,No
1/29/2017 4:00,0,17.6,96.0,NA,NA,No,No
1/29/2017 5:00,0,17.9,96.0,NA,NA,No,No
1/29/2017 6:00,0,18,97.0,NA,NA,No,No
1/29/2017 7:00,0,19.7,97.0,NW,1,No,No
1/29/2017 8:00,0,22.2,93.0,NA,NA,No,No
1/29/2017 9:00,0,24.1,90.0,NA,NA,No,No
1/29/2017 10:00,0,25.4,89.0,NA,NA,No,No
1/29/2017 11:00,0,26.4,90.0,NA,NA,No,No
1/29/2017 12:00,0,27.4,89.0,NA,NA,No,No
1/29/2017 13:00,0,27.1,89.0,ENE,1,No,No
1/29/2017 14:00,0,26.4,92.0,NA,NA,No,No
1/29/2017 15:00,0,25.3,95.0,NA,NA,No,No
1/29/2017 16:00,0,24.6,95.0,NA,NA,No,No
1/29/2017 17:00,0,23.6,95.0,NA,NA,No,No
1/29/2017 18:00,0,23,95.0,NA,NA,No,No
1/29/2017 19:00,0,22.4,96.0,S,1,No,No
1/29/2017 20:00,0,21.9,96.0,NA,NA,No,No
1/29/2017 21:00,0,21.6,96.0,NA,NA,No,No
1/29/2017 22:00,0,21.5,95.0,NA,NA,No,No
1/29/2017 23:00,0,21.3,95.0,NA,NA,No,No
1/30/2017 0:00,0,21,95.0,NA,NA,No,No
1/30/2017 1:00,0,20.8,95.0,WNW,1,No,No
1/30/2017 2:00,0,20.6,95.0,NA,NA,No,No
1/30/2017 3:00,0,20.1,96.0,NA,NA,No,No
1/30/2017 4:00,0,19.9,96.0,NA,NA,No,No
1/30/2017 5:00,0,19.8,96.0,NA,NA,No,No
1/30/2017 6:00,0,19.8,97.0,NA,NA,No,No
1/30/2017 7:00,0,21.1,96.0,Unknown,0,No,No
1/30/2017 8:00,0,22.5,91.0,NA,NA,No,No
1/30/2017 9:00,0,24.1,86.0,NA,NA,No,No
1/30/2017 10:00,0,24.8,82.0,NA,NA,No,No
1/30/2017 11:00,0,25.5,76.0,NA,NA,No,No
1/30/2017 12:00,0,25.6,76.0,NA,NA,No,No
1/30/2017 13:00,0,25.5,76.0,NE,2,No,No
1/30/2017 14:00,0,25.4,76.0,NA,NA,No,No
1/30/2017 15:00,0,24.8,77.0,NA,NA,No,No
1/30/2017 16:00,0,23.9,82.0,NA,NA,No,No
1/30/2017 17:00,0,23.6,86.0,NA,NA,No,No
1/30/2017 18:00,0,23.1,89.0,NA,NA,No,No
1/30/2017 19:00,0,22.7,89.0,NNW,1,No,No
1/30/2017 20:00,0,22.5,90.0,NA,NA,No,No
1/30/2017 21:00,0,22,90.0,NA,NA,No,No
1/30/2017 22:00,0,21.9,93.0,NA,NA,No,No
1/30/2017 23:00,0,21.8,94.0,NA,NA,No,No
1/31/2017 0:00,0,21.7,95.0,NA,NA,No,No
1/31/2017 1:00,0,21.6,94.0,NNW,1,No,No
1/31/2017 2:00,0,21.1,95.0,NA,NA,No,No
1/31/2017 3:00,0,21,96.0,NA,NA,No,No
1/31/2017 4:00,0,20.8,95.0,NA,NA,No,No
1/31/2017 5:00,0,20.8,96.0,NA,NA,No,No
1/31/2017 6:00,0,21,92.0,NA,NA,No,No
1/31/2017 7:00,0,22,90.0,NW,2,No,No
1/31/2017 8:00,0,24.3,89.0,NA,NA,No,No
1/31/2017 9:00,0,25.1,83.0,NA,NA,No,No
1/31/2017 10:00,0,25.4,76.0,NA,NA,No,No
1/31/2017 11:00,0,25,73.0,NA,NA,No,No
1/31/2017 12:00,0,24.4,74.0,NA,NA,No,No
1/31/2017 13:00,0,24.4,74.0,N,2,No,No
1/31/2017 14:00,0,23.4,76.0,NA,NA,No,No
1/31/2017 15:00,0,23,76.0,NA,NA,No,No
1/31/2017 16:00,0,23,78.0,NA,NA,No,No
1/31/2017 17:00,0,22.6,83.0,NA,NA,No,No
1/31/2017 18:00,0,22.4,88.0,NA,NA,No,No
1/31/2017 19:00,0,22.4,92.0,N,2,No,No
1/31/2017 20:00,0,22.4,92.0,NA,NA,No,Yes
1/31/2017 21:00,1.6,22,92.0,NA,NA,Yes,Yes
1/31/2017 22:00,1.3,21.2,93.0,NA,NA,Yes,Yes
1/31/2017 23:00,0.2,21.2,93.0,NA,NA,Yes,No
2/1/2017 0:00,0,21.2,96.0,NA,NA,No,No
2/1/2017 1:00,0,21.2,94.0,NNW,1,No,Yes
2/1/2017 2:00,0.1,21.2,92.0,NA,NA,Yes,Yes
2/1/2017 3:00,0.4,21,96.0,NA,NA,Yes,Yes
2/1/2017 4:00,0.7,20.9,97.0,NA,NA,Yes,Yes
2/1/2017 5:00,2,20.8,98.0,NA,NA,Yes,Yes
2/1/2017 6:00,0.8,20.8,98.0,NA,NA,Yes,Yes
2/1/2017 7:00,0.7,21.1,97.0,NW,1,Yes,Yes
2/1/2017 8:00,0.8,21.4,96.0,NA,NA,Yes,Yes
2/1/2017 9:00,2.1,21.9,96.0,NA,NA,Yes,Yes
2/1/2017 10:00,0.5,22.5,92.0,NA,NA,Yes,Yes
2/1/2017 11:00,0.3,23.1,92.0,NA,NA,Yes,Yes
2/1/2017 12:00,2.9,23.6,94.0,NA,NA,Yes,Yes
2/1/2017 13:00,1.6,23.7,94.0,NNW,1,Yes,Yes
2/1/2017 14:00,0.7,24.1,88.0,NA,NA,Yes,Yes
2/1/2017 15:00,1.9,23.7,92.0,NA,NA,Yes,Yes
2/1/2017 16:00,0.1,23.7,90.0,NA,NA,Yes,Yes
2/1/2017 17:00,0.5,23.6,92.0,NA,NA,Yes,Yes
2/1/2017 18:00,0.4,23.5,91.0,NA,NA,Yes,Yes
2/1/2017 19:00,0.2,23.4,90.0,NNE,2,Yes,Yes
2/1/2017 20:00,0.5,23.3,92.0,NA,NA,Yes,No
2/1/2017 21:00,0,22.9,93.0,NA,NA,No,No
2/1/2017 22:00,0,22.9,92.0,NA,NA,No,Yes
2/1/2017 23:00,0.9,23,92.0,NA,NA,Yes,Yes
2/2/2017 0:00,0.1,22.9,93.0,NA,NA,Yes,Yes
2/2/2017 1:00,0.4,22.8,94.0,NNE,1,Yes,Yes
2/2/2017 2:00,0.3,22.8,92.0,NA,NA,Yes,Yes
2/2/2017 3:00,0.8,22.7,91.0,NA,NA,Yes,Yes
2/2/2017 4:00,0.9,22.5,94.0,NA,NA,Yes,Yes
2/2/2017 5:00,0.4,22.6,93.0,NA,NA,Yes,Yes
2/2/2017 6:00,0.1,22.5,93.0,NA,NA,Yes,Yes
2/2/2017 7:00,1.1,22.5,96.0,NW,1,Yes,Yes
2/2/2017 8:00,0.6,22.9,96.0,NA,NA,Yes,Yes
2/2/2017 9:00,0.7,22.8,94.0,NA,NA,Yes,No
2/2/2017 10:00,0,23.4,90.0,NA,NA,No,Yes
2/2/2017 11:00,0.7,23.3,93.0,NA,NA,Yes,No
2/2/2017 12:00,0,23.6,89.0,NA,NA,No,No
2/2/2017 13:00,0,24.3,86.0,NNE,1,No,No
2/2/2017 14:00,0,23.9,85.0,NA,NA,No,Yes
2/2/2017 15:00,3.4,22.9,94.0,NA,NA,Yes,Yes
2/2/2017 16:00,3.1,22.6,95.0,NA,NA,Yes,Yes
2/2/2017 17:00,3,22.3,95.0,NA,NA,Yes,Yes
2/2/2017 18:00,1.2,22,95.0,NA,NA,Yes,Yes
2/2/2017 19:00,9.4,21.9,97.0,N,1,Yes,Yes
2/2/2017 20:00,10,20.9,95.0,NA,NA,Yes,Yes
2/2/2017 21:00,5.9,21.2,97.0,NA,NA,Yes,Yes
2/2/2017 22:00,3.3,21.8,96.0,NA,NA,Yes,Yes
2/2/2017 23:00,0.8,21.9,95.0,NA,NA,Yes,Yes
2/3/2017 0:00,1.2,22,95.0,NA,NA,Yes,Yes
2/3/2017 1:00,1.4,22,95.0,NNW,1,Yes,Yes
2/3/2017 2:00,1.2,22,95.0,NA,NA,Yes,Yes
2/3/2017 3:00,0.2,22,95.0,NA,NA,Yes,Yes
2/3/2017 4:00,0.1,22,94.0,NA,NA,Yes,No
2/3/2017 5:00,0,22.2,94.0,NA,NA,No,Yes
2/3/2017 6:00,0.1,22.3,95.0,NA,NA,Yes,No
2/3/2017 7:00,0,22.7,97.0,Unknown,0,No,Yes
2/3/2017 8:00,2.7,23.1,96.0,NA,NA,Yes,Yes
2/3/2017 9:00,1.3,24,92.0,NA,NA,Yes,Yes
2/3/2017 10:00,1.3,24.7,87.0,NA,NA,Yes,Yes
2/3/2017 11:00,1.2,24.2,91.0,NA,NA,Yes,No
2/3/2017 12:00,0,24.8,87.0,NA,NA,No,No
2/3/2017 13:00,0,24.9,84.0,NE,1,No,Yes
2/3/2017 14:00,0.8,24.2,89.0,NA,NA,Yes,No
2/3/2017 15:00,0,23.9,92.0,NA,NA,No,No
2/3/2017 16:00,0,23.8,89.0,NA,NA,No,Yes
2/3/2017 17:00,0.2,23.5,92.0,NA,NA,Yes,Yes
2/3/2017 18:00,2.2,23.1,94.0,NA,NA,Yes,No
2/3/2017 19:00,0,22.7,94.0,NNW,1,No,Yes
2/3/2017 20:00,0.1,22.7,96.0,NA,NA,Yes,Yes
2/3/2017 21:00,0.1,22.7,94.0,NA,NA,Yes,Yes
2/3/2017 22:00,0.2,22.7,94.0,NA,NA,Yes,No
2/3/2017 23:00,0,22.6,95.0,NA,NA,No,No
2/4/2017 0:00,0,22.6,95.0,NA,NA,No,No
2/4/2017 1:00,0,22.4,94.0,NW,1,No,No
2/4/2017 2:00,0,22.2,94.0,NA,NA,No,No
2/4/2017 3:00,0,22.1,94.0,NA,NA,No,No
2/4/2017 4:00,0,22.3,95.0,NA,NA,No,Yes
2/4/2017 5:00,1.3,22.2,95.0,NA,NA,Yes,Yes
2/4/2017 6:00,0.8,22.2,96.0,NA,NA,Yes,Yes
2/4/2017 7:00,0.7,22.6,97.0,NNW,1,Yes,Yes
2/4/2017 8:00,0.1,23.2,95.0,NA,NA,Yes,No
2/4/2017 9:00,0,23.7,92.0,NA,NA,No,No
2/4/2017 10:00,0,24,90.0,NA,NA,No,No
2/4/2017 11:00,0,24.8,87.0,NA,NA,No,Yes
2/4/2017 12:00,0.3,24.7,88.0,NA,NA,Yes,No
2/4/2017 13:00,0,25.9,81.0,NNW,1,No,No
2/4/2017 14:00,0,24.9,86.0,NA,NA,No,No
2/4/2017 15:00,0,24.9,83.0,NA,NA,No,No
2/4/2017 16:00,0,24.7,87.0,NA,NA,No,No
2/4/2017 17:00,0,24.1,88.0,NA,NA,No,No
2/4/2017 18:00,0,23.7,90.0,NA,NA,No,No
2/4/2017 19:00,0,23.6,92.0,NNE,1,No,No
2/4/2017 20:00,0,23.4,93.0,NA,NA,No,No
2/4/2017 21:00,0,23,93.0,NA,NA,No,No
2/4/2017 22:00,0,22.7,94.0,NA,NA,No,No
2/4/2017 23:00,0,22.6,94.0,NA,NA,No,No
2/5/2017 0:00,0,22.6,95.0,NA,NA,No,No
2/5/2017 1:00,0,22.3,95.0,NNW,1,No,No
2/5/2017 2:00,0,22.2,95.0,NA,NA,No,No
2/5/2017 3:00,0,22.1,94.0,NA,NA,No,No
2/5/2017 4:00,0,21.7,93.0,NA,NA,No,No
2/5/2017 5:00,0,21.4,95.0,NA,NA,No,No
2/5/2017 6:00,0,21.4,97.0,NA,NA,No,No
2/5/2017 7:00,0,22.7,91.0,Unknown,0,No,No
2/5/2017 8:00,0,24.2,82.0,NA,NA,No,No
2/5/2017 9:00,0,25.2,76.0,NA,NA,No,No
2/5/2017 10:00,0,25.8,72.0,NA,NA,No,No
2/5/2017 11:00,0,26.2,71.0,NA,NA,No,No
2/5/2017 12:00,0,26.4,71.0,NA,NA,No,No
2/5/2017 13:00,0,26.3,69.0,N,3,No,No
2/5/2017 14:00,0,25.7,69.0,NA,NA,No,No
2/5/2017 15:00,0,25.6,69.0,NA,NA,No,No
2/5/2017 16:00,0,24.5,73.0,NA,NA,No,No
2/5/2017 17:00,0,23.3,82.0,NA,NA,No,No
2/5/2017 18:00,0,22.5,87.0,NA,NA,No,No
2/5/2017 19:00,0,22.4,88.0,Unknown,0,No,No
2/5/2017 20:00,0,22,88.0,NA,NA,No,No
